tf_id	binding_site_id	perturbation_type	split_seed	global_spearman	position_spearman	identity_residual_spearman	identity_pairwise_accuracy
Cbf1	Cbf1	mismatch	1353	0.9638373121131742	0.9300699300699302	0.9320753958684993	0.8257575757575758
Egr1	Egr1	canonical_watson_crick	1353	0.9873873873873874	0.9860139860139862	0.9459459459459459	0.9722222222222222
Egr1	Egr1	mismatch	1353	0.9847359537014709	0.9930069930069931	0.9125311470139056	0.827020202020202
Ets1	Ets1_site_1	canonical_watson_crick	1353	0.9726748592495931	0.990909090909091	0.9548796791443851	0.8181818181818182
Ets1	Ets1_site_1	mismatch	1353	0.9891560135697635	1.0	0.9728610021544679	0.8929558011049724
Ets1	Ets1_site_3	canonical_watson_crick	1353	0.8825938026970964	0.790909090909091	0.7760695187165776	0.8484848484848485
Ets1	Ets1_site_3	mismatch	1353	0.5852517484963021	0.7545454545454545	0.5742147652545869	0.6290550070521862
GR	GR	canonical_watson_crick	1353	0.9681159420289854	0.9392857142857142	0.5972332015810277	0.7111111111111111
GR	GR	mismatch	1353	0.9360350628105806	0.9928571428571428	0.8400074076360381	0.7666666666666667
Max	Max_site_1	canonical_watson_crick	1353	0.9727155727155729	0.8951048951048951	0.9171171171171172	0.9166666666666666
Max	Max_site_1	mismatch	1353	0.9634263357314724	0.965034965034965	0.8815850815850816	0.8207070707070707
Max	Max_site_2	canonical_watson_crick	1353	0.9359073359073359	0.9510489510489512	0.7696267696267697	0.8333333333333334
Max	Max_site_2	mismatch	1353	0.8448438873682395	0.9370629370629372	0.6273376610983605	0.6875
TBP	TBP_site_1	canonical_watson_crick	1353	0.9559510567296997	0.9878787878787878	0.9412680756395997	0.8666666666666667
TBP	TBP_site_1	mismatch	1353	0.9470361605614672	0.9757575757575757	0.8916244183623863	0.8287878787878787
TBP	TBP_site_2	canonical_watson_crick	1353	0.9047830923248054	0.9393939393939393	0.84293659621802	0.8
TBP	TBP_site_2	mismatch	1353	0.9569136745607334	0.9515151515151514	0.914507951941107	0.8469696969696969
p53	p53	canonical_watson_crick	1353	0.8929899316665546	0.8970588235294116	0.6569691706469821	0.7708333333333334
p53	p53	mismatch	1353	0.9239755224911362	0.961764705882353	0.8728118920156155	0.8459715639810427
Cbf1	Cbf1	canonical_watson_crick	1354	0.9155727155727155	0.9160839160839163	0.8393822393822393	0.75
Cbf1	Cbf1	mismatch	1354	0.9480427618358652	0.9370629370629372	0.9167148943011013	0.7790404040404041
Egr1	Egr1	canonical_watson_crick	1354	0.9899613899613902	0.9790209790209792	0.9253539253539254	0.8888888888888888
Egr1	Egr1	mismatch	1354	0.9830801382525521	0.9860139860139862	0.9095852423438632	0.8143939393939394
Ets1	Ets1_site_1	canonical_watson_crick	1354	0.9847902390105299	1.0	0.9558823529411766	0.8787878787878788
Ets1	Ets1_site_1	mismatch	1354	0.987945442083478	0.990909090909091	0.9691889466357364	0.876210235131397
Ets1	Ets1_site_3	canonical_watson_crick	1354	0.9209096519076284	0.5909090909090909	0.7462187708847823	0.78125
Ets1	Ets1_site_3	mismatch	1354	0.5730515426480375	0.881818181818182	0.5708447150922116	0.6384180790960452
GR	GR	canonical_watson_crick	1354	0.9565217391304347	0.907142857142857	0.6115942028985506	0.7777777777777778
GR	GR	mismatch	1354	0.9500663600728417	0.9892857142857142	0.882198010226653	0.8161616161616162
Max	Max_site_1	canonical_watson_crick	1354	0.9738078403587306	0.9510489510489512	0.8483912483912485	0.8611111111111112
Max	Max_site_1	mismatch	1354	0.9612380046202954	0.9440559440559443	0.8671609999196207	0.8156565656565656
Max	Max_site_2	canonical_watson_crick	1354	0.9364221364221365	0.8251748251748254	0.6787644787644789	0.7222222222222222
Max	Max_site_2	mismatch	1354	0.8331109485664967	0.8601398601398602	0.5860788783851507	0.672566371681416
TBP	TBP_site_1	canonical_watson_crick	1354	0.9599555061179088	0.9393939393939393	0.9083426028921023	0.8333333333333334
TBP	TBP_site_1	mismatch	1354	0.9588096395583025	0.8303030303030302	0.9111257726230988	0.8393939393939394
TBP	TBP_site_2	canonical_watson_crick	1354	0.9385984427141268	0.9636363636363635	0.8674082313681868	0.8
TBP	TBP_site_2	mismatch	1354	0.9493298145704563	0.9636363636363635	0.9075352455031598	0.8363636363636363
p53	p53	canonical_watson_crick	1354	0.8655015197568389	0.9147058823529413	0.6257056013894919	0.7291666666666666
p53	p53	mismatch	1354	0.9142231756425916	0.9676470588235294	0.8598347766011492	0.8191287878787878
Cbf1	Cbf1	canonical_watson_crick	1355	0.9305019305019305	0.9160839160839163	0.8404118404118405	0.6666666666666666
Cbf1	Cbf1	mismatch	1355	0.9551070604327832	0.9300699300699302	0.9207941483803553	0.803030303030303
Egr1	Egr1	canonical_watson_crick	1355	0.9799227799227801	0.9860139860139862	0.9212355212355212	0.9166666666666666
Egr1	Egr1	mismatch	1355	0.9772928221204082	0.9930069930069931	0.883212764247247	0.7853535353535354
Ets1	Ets1_site_1	canonical_watson_crick	1355	0.9721734804561655	1.0	0.9538770053475937	0.8787878787878788
Ets1	Ets1_site_1	mismatch	1355	0.9890685433714098	0.990909090909091	0.9679928933978658	0.8731034482758621
Ets1	Ets1_site_3	canonical_watson_crick	1355	0.8981109996656637	0.5727272727272729	0.6544117647058825	0.7575757575757576
Ets1	Ets1_site_3	mismatch	1355	0.5308227715330969	0.790909090909091	0.507552345933812	0.6061884669479606
GR	GR	canonical_watson_crick	1355	0.9542819499341239	0.907142857142857	0.6047430830039525	0.7555555555555555
GR	GR	mismatch	1355	0.9340452894636665	0.9857142857142854	0.8544605286171383	0.794949494949495
Max	Max_site_1	canonical_watson_crick	1355	0.9752895752895753	0.9370629370629372	0.834749034749035	0.8055555555555556
Max	Max_site_1	mismatch	1355	0.9682771730889856	0.9790209790209792	0.8761241822649128	0.8301767676767676
Max	Max_site_2	canonical_watson_crick	1355	0.9438867438867439	0.9090909090909092	0.7462033462033463	0.8333333333333334
Max	Max_site_2	mismatch	1355	0.8381753786646113	0.9720279720279721	0.6162633794145256	0.6991150442477876
TBP	TBP_site_1	canonical_watson_crick	1355	0.9474972191323694	0.9393939393939393	0.8954393770856508	0.8666666666666667
TBP	TBP_site_1	mismatch	1355	0.9643655809431209	0.9999999999999999	0.9051045211473017	0.8287878787878787
TBP	TBP_site_2	canonical_watson_crick	1355	0.9332591768631814	0.9636363636363635	0.8834260289210233	0.7333333333333333
TBP	TBP_site_2	mismatch	1355	0.9581151468852004	0.9999999999999999	0.9159941662615458	0.8318181818181818
p53	p53	canonical_watson_crick	1355	0.9212147532363704	0.8352941176470589	0.7850842676650284	0.8229166666666666
p53	p53	mismatch	1355	0.9277628105465008	0.7411764705882353	0.8947199766703742	0.8456439393939394
Cbf1	Cbf1	canonical_watson_crick	1356	0.9459459459459459	0.7622377622377624	0.8833976833976834	0.8055555555555556
Cbf1	Cbf1	mismatch	1356	0.962132226240565	0.9160839160839163	0.9288119926050962	0.8005050505050505
Egr1	Egr1	canonical_watson_crick	1356	0.9734877734877735	0.965034965034965	0.8821106821106822	0.8611111111111112
Egr1	Egr1	mismatch	1356	0.9816011574632264	0.9930069930069931	0.904324411220963	0.8194444444444444
Ets1	Ets1_site_1	canonical_watson_crick	1356	0.9814474481062473	0.990909090909091	0.9605614973262033	0.8181818181818182
Ets1	Ets1_site_1	mismatch	1356	0.9871990879342698	0.990909090909091	0.9719440132531537	0.8820689655172413
Ets1	Ets1_site_3	canonical_watson_crick	1356	0.8983022780024082	0.8000000000000002	0.6236002005682768	0.734375
Ets1	Ets1_site_3	mismatch	1356	0.5463032233191364	0.8090909090909091	0.48495853667168415	0.6012658227848101
GR	GR	canonical_watson_crick	1356	0.9656126482213437	0.9357142857142854	0.6379446640316205	0.6888888888888889
GR	GR	mismatch	1356	0.9388931757152998	0.982142857142857	0.8413901663631592	0.7858585858585858
Max	Max_site_1	canonical_watson_crick	1356	0.9701415701415703	0.8741258741258742	0.8844272844272845	0.8611111111111112
Max	Max_site_1	mismatch	1356	0.9614066464086274	0.9860139860139862	0.85817544628233	0.8002528445006322
Max	Max_site_2	canonical_watson_crick	1356	0.9516087516087516	0.8601398601398602	0.7850707850707851	0.8055555555555556
Max	Max_site_2	mismatch	1356	0.8718557748249363	0.9440559440559443	0.6423840527288803	0.6868686868686869
TBP	TBP_site_1	canonical_watson_crick	1356	0.9510567296996663	0.9878787878787878	0.9101223581757508	0.8666666666666667
TBP	TBP_site_1	mismatch	1356	0.9655253837072018	0.7333333333333332	0.9101048683936384	0.853030303030303
TBP	TBP_site_2	canonical_watson_crick	1356	0.9479421579532814	0.9272727272727272	0.9047830923248054	0.8
TBP	TBP_site_2	mismatch	1356	0.9589902076533091	0.9636363636363635	0.9096256684491976	0.8545454545454545
p53	p53	canonical_watson_crick	1356	0.9254233608336951	0.8970588235294116	0.782783326096396	0.875
p53	p53	mismatch	1356	0.9178971908168417	0.9441176470588234	0.8844965876564707	0.8372865275142315
Cbf1	Cbf1	canonical_watson_crick	1357	0.9353925353925354	0.7972027972027973	0.9137709137709138	0.8055555555555556
Cbf1	Cbf1	mismatch	1357	0.9560847198778233	0.9230769230769231	0.9227353106663452	0.8005050505050505
Egr1	Egr1	canonical_watson_crick	1357	0.9783783783783785	0.9790209790209792	0.868983268983269	0.8055555555555556
Egr1	Egr1	mismatch	1357	0.9846264213356201	0.9930069930069931	0.92069367414195	0.8371212121212122
Ets1	Ets1_site_1	canonical_watson_crick	1357	0.9846256684491979	0.990909090909091	0.956216577540107	0.8181818181818182
Ets1	Ets1_site_1	mismatch	1357	0.9900364599712248	1.0	0.9741536743714408	0.8997233748271093
Ets1	Ets1_site_3	canonical_watson_crick	1357	0.80862444719653	0.38181818181818183	0.6022727272727274	0.696969696969697
Ets1	Ets1_site_3	mismatch	1357	0.589788098602648	0.5636363636363637	0.5880893430227979	0.6349431818181818
GR	GR	canonical_watson_crick	1357	0.9474308300395257	0.9249999999999998	0.5969696969696969	0.7111111111111111
GR	GR	mismatch	1357	0.948640878134676	0.9785714285714284	0.8703457925656142	0.8161616161616162
Max	Max_site_1	canonical_watson_crick	1357	0.978893178893179	0.9370629370629372	0.9032175032175033	0.8611111111111112
Max	Max_site_1	mismatch	1357	0.9617312951777621	0.965034965034965	0.8551282051282051	0.8080808080808081
Max	Max_site_2	canonical_watson_crick	1357	0.9346203346203347	0.8811188811188813	0.7212355212355213	0.7222222222222222
Max	Max_site_2	mismatch	1357	0.8629950626860033	0.9160839160839163	0.6288200305441685	0.6792929292929293
TBP	TBP_site_1	canonical_watson_crick	1357	0.9599555061179088	0.9636363636363635	0.9305895439377085	0.8666666666666667
TBP	TBP_site_1	mismatch	1357	0.9505035071879989	0.6727272727272726	0.8805333703729424	0.8121212121212121
TBP	TBP_site_2	canonical_watson_crick	1357	0.9474972191323694	0.9757575757575757	0.9430478309232482	0.8333333333333334
TBP	TBP_site_2	mismatch	1357	0.9619418015139939	0.9636363636363635	0.9141259809709007	0.8469696969696969
p53	p53	canonical_watson_crick	1357	0.9131272562865578	0.9352941176470588	0.7820234476769432	0.7916666666666666
p53	p53	mismatch	1357	0.9216509658912921	0.8558823529411764	0.8825142101451524	0.8428030303030303
Cbf1	Cbf1	canonical_watson_crick	1358	0.9531531531531532	0.8321678321678322	0.8911196911196911	0.8333333333333334
Cbf1	Cbf1	mismatch	1358	0.9616751065026926	0.9020979020979022	0.9274535809018568	0.8106060606060606
Egr1	Egr1	canonical_watson_crick	1358	0.9716859716859718	0.9440559440559443	0.9583011583011584	0.9166666666666666
Egr1	Egr1	mismatch	1358	0.9822240977413392	0.9860139860139862	0.9023109074833213	0.7954545454545454
Ets1	Ets1_site_1	canonical_watson_crick	1358	0.9873819705234701	0.990909090909091	0.9506141923387775	0.84375
Ets1	Ets1_site_1	mismatch	1358	0.9918418142436807	1.0	0.979310182897199	0.9158620689655173
Ets1	Ets1_site_3	canonical_watson_crick	1358	0.8767237807469299	0.5727272727272729	0.6734625668449199	0.7272727272727273
Ets1	Ets1_site_3	mismatch	1358	0.6415356845942356	0.7272727272727273	0.6040585299072814	0.653954802259887
GR	GR	canonical_watson_crick	1358	0.9723320158102765	0.9464285714285712	0.6994729907773385	0.7777777777777778
GR	GR	mismatch	1358	0.933144027079025	0.9964285714285712	0.8363653199172814	0.7878787878787878
Max	Max_site_1	canonical_watson_crick	1358	0.9621621621621623	0.8321678321678322	0.84993564993565	0.8888888888888888
Max	Max_site_1	mismatch	1358	0.961183748477043	0.965034965034965	0.8696969696969697	0.8106060606060606
Max	Max_site_2	canonical_watson_crick	1358	0.9572715572715573	0.8531468531468532	0.8437580437580439	0.9166666666666666
Max	Max_site_2	mismatch	1358	0.8461023720165948	0.8741258741258742	0.6051876963031596	0.6755050505050505
TBP	TBP_site_1	canonical_watson_crick	1358	0.9764182424916574	0.9878787878787878	0.9408231368186873	0.9
TBP	TBP_site_1	mismatch	1358	0.9616552567124305	0.9272727272727272	0.9033177708843584	0.8391502276176024
TBP	TBP_site_2	canonical_watson_crick	1358	0.9283648498331479	0.9757575757575757	0.8562847608453837	0.8
TBP	TBP_site_2	mismatch	1358	0.9409264532259183	0.9757575757575757	0.8886589346482393	0.8196969696969697
p53	p53	canonical_watson_crick	1358	0.9293313069908813	0.8852941176470588	0.8024316109422492	0.875
p53	p53	mismatch	1358	0.9364329118391446	0.961764705882353	0.8952518850422829	0.8413825757575758
Cbf1	Cbf1	canonical_watson_crick	1359	0.9590733590733591	0.9300699300699302	0.8903474903474904	0.7777777777777778
Cbf1	Cbf1	mismatch	1359	0.949770918736436	0.9300699300699302	0.9077606301744233	0.7803030303030303
Egr1	Egr1	canonical_watson_crick	1359	0.9806949806949807	0.9720279720279721	0.8934362934362934	0.8611111111111112
Egr1	Egr1	mismatch	1359	0.9832167832167832	0.9930069930069931	0.9103568844948156	0.8257575757575758
Ets1	Ets1_site_1	canonical_watson_crick	1359	0.9745989304812834	1.0	0.9391711229946524	0.7272727272727273
Ets1	Ets1_site_1	mismatch	1359	0.99026084143408	1.0	0.9715448533152453	0.8793103448275862
Ets1	Ets1_site_3	canonical_watson_crick	1359	0.7663630193733904	0.7000000000000001	0.6580882352941176	0.6666666666666666
Ets1	Ets1_site_3	mismatch	1359	0.5369193275234542	0.8454545454545455	0.5200147145917092	0.6113445378151261
GR	GR	canonical_watson_crick	1359	0.9484848484848485	0.9249999999999998	0.5401844532279314	0.6
GR	GR	mismatch	1359	0.940205973435394	0.9892857142857142	0.8571663734477402	0.798989898989899
Max	Max_site_1	canonical_watson_crick	1359	0.9760617760617762	0.8951048951048951	0.8450450450450451	0.8611111111111112
Max	Max_site_1	mismatch	1359	0.9657623297228922	0.9790209790209792	0.8838124787124454	0.8103666245259166
Max	Max_site_2	canonical_watson_crick	1359	0.9462642403274368	0.9160839160839163	0.7101673101673102	0.8333333333333334
Max	Max_site_2	mismatch	1359	0.8712788917226347	0.8741258741258742	0.6277951933124346	0.6868686868686869
TBP	TBP_site_1	canonical_watson_crick	1359	0.9248053392658508	0.9757575757575757	0.8478309232480534	0.7
TBP	TBP_site_1	mismatch	1359	0.9493020348635319	0.4787878787878787	0.8846794916313633	0.8166666666666667
TBP	TBP_site_2	canonical_watson_crick	1359	0.9550611790878754	0.9757575757575757	0.9123470522803115	0.8666666666666667
TBP	TBP_site_2	mismatch	1359	0.9530384054448223	0.9515151515151514	0.9049239530522951	0.8287878787878787
p53	p53	canonical_watson_crick	1359	0.9244463742943986	0.95	0.748588797221016	0.8333333333333334
p53	p53	mismatch	1359	0.9055377437029264	0.911764705882353	0.8772883005423322	0.8363377609108159
Cbf1	Cbf1	canonical_watson_crick	1360	0.9148005148005149	0.9090909090909092	0.8746460746460748	0.7777777777777778
Cbf1	Cbf1	mismatch	1360	0.9562937062937062	0.9020979020979022	0.9335865284141147	0.8093434343434344
Egr1	Egr1	canonical_watson_crick	1360	0.9832689832689833	0.9720279720279721	0.898841698841699	0.8611111111111112
Egr1	Egr1	mismatch	1360	0.9824049513704688	0.9860139860139862	0.9035527690700105	0.8118686868686869
Ets1	Ets1_site_1	canonical_watson_crick	1360	0.9825353088536697	0.9727272727272729	0.9522058823529411	0.8787878787878788
Ets1	Ets1_site_1	mismatch	1360	0.9892249813593788	1.0	0.9688354006689631	0.886049723756906
Ets1	Ets1_site_3	canonical_watson_crick	1360	0.8421096623202943	0.7818181818181819	0.6696749417548314	0.6818181818181818
Ets1	Ets1_site_3	mismatch	1360	0.6084626117202036	0.8636363636363636	0.6002486355070886	0.6437587657784011
GR	GR	canonical_watson_crick	1360	0.9595520421607378	0.7499999999999999	0.542687747035573	0.7111111111111111
GR	GR	mismatch	1360	0.9354856631377512	0.9928571428571428	0.847622869018591	0.7848484848484848
Max	Max_site_1	canonical_watson_crick	1360	0.978893178893179	0.8321678321678322	0.898841698841699	0.9166666666666666
Max	Max_site_1	mismatch	1360	0.9595701305869831	0.9300699300699302	0.8706052568121535	0.8118686868686869
Max	Max_site_2	canonical_watson_crick	1360	0.9410553410553412	0.8531468531468532	0.7410553410553411	0.8611111111111112
Max	Max_site_2	mismatch	1360	0.8383063507431933	0.8531468531468532	0.5834257696326662	0.7007575757575758
TBP	TBP_site_1	canonical_watson_crick	1360	0.9399332591768631	0.9636363636363635	0.9457174638487208	0.8666666666666667
TBP	TBP_site_1	mismatch	1360	0.9537328981179247	0.9515151515151514	0.8856865060073615	0.8303030303030303
TBP	TBP_site_2	canonical_watson_crick	1360	0.9301446051167965	0.9515151515151514	0.8914349276974416	0.8
TBP	TBP_site_2	mismatch	1360	0.961344537815126	0.9636363636363635	0.9194874644072503	0.8560606060606061
p53	p53	canonical_watson_crick	1360	0.9018373276586314	0.8558823529411764	0.797112462006079	0.7916666666666666
p53	p53	mismatch	1360	0.9287208114511939	0.9029411764705882	0.8899048503919921	0.8484848484848485
Cbf1	Cbf1	canonical_watson_crick	1361	0.9446589446589446	0.8951048951048951	0.8947232947232949	0.7777777777777778
Cbf1	Cbf1	mismatch	1361	0.9636644964231171	0.9720279720279721	0.9373563218390805	0.8106060606060606
Egr1	Egr1	canonical_watson_crick	1361	0.9740025740025742	0.9720279720279721	0.8944658944658945	0.8333333333333334
Egr1	Egr1	mismatch	1361	0.9819176331465783	0.9930069930069931	0.8985741686506512	0.8053097345132744
Ets1	Ets1_site_1	canonical_watson_crick	1361	0.9773543946549176	0.990909090909091	0.9548796791443851	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1361	0.9904356526521105	0.990909090909091	0.9760660570597126	0.893646408839779
Ets1	Ets1_site_3	canonical_watson_crick	1361	0.8191169206388179	0.6727272727272727	0.6169786096256685	0.7575757575757576
Ets1	Ets1_site_3	mismatch	1361	0.5767803616334622	0.8181818181818182	0.548005765832044	0.6246498599439776
GR	GR	canonical_watson_crick	1361	0.9660079051383398	0.8749999999999999	0.7246376811594202	0.7555555555555555
GR	GR	mismatch	1361	0.9562990627282735	0.9714285714285713	0.9000401246952067	0.8282828282828283
Max	Max_site_1	canonical_watson_crick	1361	0.9763191763191764	0.9020979020979022	0.8656370656370658	0.8888888888888888
Max	Max_site_1	mismatch	1361	0.9569827866842966	0.965034965034965	0.8579564122225336	0.8078381795195955
Max	Max_site_2	canonical_watson_crick	1361	0.9281853281853283	0.8951048951048951	0.6954954954954956	0.75
Max	Max_site_2	mismatch	1361	0.8405231529477847	0.8951048951048951	0.6080057873161322	0.6931818181818182
TBP	TBP_site_1	canonical_watson_crick	1361	0.96440489432703	0.9757575757575757	0.9279199110122357	0.9
TBP	TBP_site_1	mismatch	1361	0.9472810611848044	0.9636363636363635	0.8838391554969094	0.8075757575757576
TBP	TBP_site_2	canonical_watson_crick	1361	0.9319243604004448	0.9515151515151514	0.8936596218020022	0.8333333333333334
TBP	TBP_site_2	mismatch	1361	0.9628724216959511	0.9999999999999999	0.9326133759288837	0.8757575757575757
p53	p53	canonical_watson_crick	1361	0.9348386574941083	0.8823529411764707	0.7818063395570993	0.7916666666666666
p53	p53	mismatch	1361	0.9342563486980431	0.9382352941176471	0.8966172042427367	0.8560606060606061
Cbf1	Cbf1	canonical_watson_crick	1362	0.9444015444015444	0.8531468531468532	0.87001287001287	0.75
Cbf1	Cbf1	mismatch	1362	0.9575706912337958	0.9370629370629372	0.9299442668844285	0.8049242424242424
Egr1	Egr1	canonical_watson_crick	1362	0.984813384813385	0.9790209790209792	0.9446589446589446	0.8611111111111112
Egr1	Egr1	mismatch	1362	0.9827988103850173	0.9930069930069931	0.911526404629853	0.8143939393939394
Ets1	Ets1_site_1	canonical_watson_crick	1362	0.9730091117785447	1.0	0.9398395721925135	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1362	0.9882701619938704	0.990909090909091	0.9696481913913589	0.8908839779005525
Ets1	Ets1_site_3	canonical_watson_crick	1362	0.9028752925442995	0.29090909090909095	0.7446524064171124	0.7575757575757576
Ets1	Ets1_site_3	mismatch	1362	0.5536681165753942	0.3454545454545455	0.5227385687545657	0.6165254237288136
GR	GR	canonical_watson_crick	1362	0.9554677206851118	0.907142857142857	0.6159420289855072	0.7555555555555555
GR	GR	mismatch	1362	0.9325863966994865	0.9749999999999999	0.8524234287066473	0.7868686868686868
Max	Max_site_1	canonical_watson_crick	1362	0.9706563706563707	0.9370629370629372	0.7951093951093952	0.8333333333333334
Max	Max_site_1	mismatch	1362	0.9642191142191142	0.9510489510489512	0.874371031267583	0.8118686868686869
Max	Max_site_2	canonical_watson_crick	1362	0.9395109395109394	0.8671328671328673	0.7425997425997427	0.8333333333333334
Max	Max_site_2	mismatch	1362	0.8453072313609492	0.9580419580419581	0.5911984567156982	0.6805555555555556
TBP	TBP_site_1	canonical_watson_crick	1362	0.946162402669633	0.9757575757575757	0.9292547274749722	0.8333333333333334
TBP	TBP_site_1	mismatch	1362	0.9601412600564163	0.9151515151515152	0.8924925342037641	0.8363636363636363
TBP	TBP_site_2	canonical_watson_crick	1362	0.9136818687430479	0.9393939393939393	0.8816462736373749	0.7666666666666667
TBP	TBP_site_2	mismatch	1362	0.9539898604069728	0.9636363636363635	0.9171192443919717	0.8651515151515151
p53	p53	canonical_watson_crick	1362	0.8860182370820668	0.8676470588235294	0.6118106817194963	0.6875
p53	p53	mismatch	1362	0.9315334484842258	0.8911764705882352	0.8924857294602306	0.8473933649289099
Cbf1	Cbf1	canonical_watson_crick	1363	0.9091377091377092	0.9090909090909092	0.7961389961389961	0.6944444444444444
Cbf1	Cbf1	mismatch	1363	0.958569406166996	0.9300699300699302	0.9351177558074111	0.8118686868686869
Egr1	Egr1	canonical_watson_crick	1363	0.9873873873873874	0.9860139860139862	0.9410553410553412	0.9444444444444444
Egr1	Egr1	mismatch	1363	0.9820914717466441	0.9930069930069931	0.9049634273772206	0.8143939393939394
Ets1	Ets1_site_1	canonical_watson_crick	1363	0.9782754010695187	1.0	0.9391711229946524	0.7575757575757576
Ets1	Ets1_site_1	mismatch	1363	0.9892016415416957	1.0	0.971020466733454	0.8842975206611571
Ets1	Ets1_site_3	canonical_watson_crick	1363	0.861679902716954	0.8272727272727273	0.4983288770053476	0.6060606060606061
Ets1	Ets1_site_3	mismatch	1363	0.5729762489487048	0.7272727272727273	0.5445775745681891	0.6309523809523809
GR	GR	canonical_watson_crick	1363	0.9577075098814228	0.9428571428571427	0.6225296442687747	0.6888888888888889
GR	GR	mismatch	1363	0.9420336749251095	0.9857142857142854	0.8630945399549368	0.7919191919191919
Max	Max_site_1	canonical_watson_crick	1363	0.9853281853281853	0.9720279720279721	0.9021879021879023	0.9166666666666666
Max	Max_site_1	mismatch	1363	0.9577645642724947	1.0	0.8411028465389327	0.7973484848484849
Max	Max_site_2	canonical_watson_crick	1363	0.9498069498069499	0.9370629370629372	0.8141570141570141	0.8055555555555556
Max	Max_site_2	mismatch	1363	0.8431912353977132	0.9370629370629372	0.6037939072421832	0.6742424242424242
TBP	TBP_site_1	canonical_watson_crick	1363	0.96440489432703	0.9515151515151514	0.9341490545050056	0.8666666666666667
TBP	TBP_site_1	mismatch	1363	0.9510868810334049	0.7333333333333332	0.8841655670532674	0.8272727272727273
TBP	TBP_site_2	canonical_watson_crick	1363	0.9399332591768631	0.9515151515151514	0.9417130144605117	0.9
TBP	TBP_site_2	mismatch	1363	0.9530870199319397	0.7575757575757575	0.9077297034516284	0.8318181818181818
p53	p53	canonical_watson_crick	1363	0.912505427702996	0.7000000000000001	0.7807207989578809	0.8125
p53	p53	mismatch	1363	0.9161679514791462	0.7352941176470589	0.873238409787592	0.8238636363636364
Cbf1	Cbf1	canonical_watson_crick	1364	0.9557271557271558	0.7832167832167832	0.892921492921493	0.7777777777777778
Cbf1	Cbf1	mismatch	1364	0.9538461538461539	0.9440559440559443	0.9325817860300619	0.8093434343434344
Egr1	Egr1	canonical_watson_crick	1364	0.9845559845559846	0.9930069930069931	0.9407979407979409	0.8611111111111112
Egr1	Egr1	mismatch	1364	0.9795193312434692	0.9860139860139862	0.8905634595289769	0.8143939393939394
Ets1	Ets1_site_1	canonical_watson_crick	1364	0.9897217382261322	1.0	0.9715909090909092	0.9090909090909091
Ets1	Ets1_site_1	mismatch	1364	0.9876140918900599	1.0	0.9661064926562802	0.8723994452149791
Ets1	Ets1_site_3	canonical_watson_crick	1364	0.7739239475420944	0.7000000000000001	0.581933652904997	0.65625
Ets1	Ets1_site_3	mismatch	1364	0.6110158252797225	0.8090909090909091	0.5844945303531268	0.6557262569832403
GR	GR	canonical_watson_crick	1364	0.9613965744400526	0.9178571428571428	0.721870882740448	0.7555555555555555
GR	GR	mismatch	1364	0.9419282488142636	0.9785714285714284	0.862049240202887	0.7828282828282829
Max	Max_site_1	canonical_watson_crick	1364	0.9675675675675675	0.9020979020979022	0.8972972972972973	0.9444444444444444
Max	Max_site_1	mismatch	1364	0.9620467467855516	0.9720279720279721	0.8527529941323044	0.8068181818181818
Max	Max_site_2	canonical_watson_crick	1364	0.9492921492921493	0.8111888111888113	0.8092664092664092	0.8333333333333334
Max	Max_site_2	mismatch	1364	0.847649993872746	0.9160839160839163	0.6172225247619257	0.6984829329962073
TBP	TBP_site_1	canonical_watson_crick	1364	0.9661846496106785	0.9515151515151514	0.9176863181312569	0.8333333333333334
TBP	TBP_site_1	mismatch	1364	0.9656729038018995	0.9515151515151514	0.9005486492117507	0.8424242424242424
TBP	TBP_site_2	canonical_watson_crick	1364	0.96440489432703	0.9393939393939393	0.9136818687430479	0.7666666666666667
TBP	TBP_site_2	mismatch	1364	0.9488506146260155	0.9272727272727272	0.8952705048961732	0.8393939393939394
p53	p53	canonical_watson_crick	1364	0.8841968141774967	0.9088235294117648	0.6093139383412939	0.7291666666666666
p53	p53	mismatch	1364	0.9214277539705753	0.8970588235294116	0.8734939478161255	0.8394886363636364
Cbf1	Cbf1	canonical_watson_crick	1365	0.9392535392535393	0.9090909090909092	0.8651222651222652	0.7777777777777778
Cbf1	Cbf1	mismatch	1365	0.9676915038984005	0.9790209790209792	0.9424684510891408	0.8320707070707071
Egr1	Egr1	canonical_watson_crick	1365	0.9832689832689833	0.9720279720279721	0.9431145431145431	0.8888888888888888
Egr1	Egr1	mismatch	1365	0.9849328832087454	0.9860139860139862	0.9264729523350214	0.8383838383838383
Ets1	Ets1_site_1	canonical_watson_crick	1365	0.9759358288770055	0.990909090909091	0.9525401069518716	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1365	0.991004353048044	0.990909090909091	0.9746375913811014	0.8939393939393939
Ets1	Ets1_site_3	canonical_watson_crick	1365	0.8824025856391061	0.41818181818181827	0.7065508021390374	0.7878787878787878
Ets1	Ets1_site_3	mismatch	1365	0.5883503805622216	0.7090909090909092	0.5640560040847433	0.635343618513324
GR	GR	canonical_watson_crick	1365	0.9542819499341239	0.9214285714285713	0.5382081686429512	0.6666666666666666
